# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7666834372130304,3.2469690900920267,-0.017712341222027996,0,3.0,-0.05273997579712399,180.0,0.0,0.0
 0.08917485478370518,1.7786116687316018,3.2469654026142516,-0.017712341222027996,0.26752456435111555,3.0,-0.05273997579712399,180.0,-0.9800130986278124,0.0
 0.12573427745804838,1.7903970942892111,3.246954389511733,-0.05354105432115498,0.37720283237414515,3.0,-0.05413469112513401,180.0,-1.3071945544944006,0.0
 0.1535304382778176,1.8020408103887011,3.2469361247806807,-0.08987604438060791,0.4605913148334528,3.0,-0.05557091032402421,180.0,-1.5870460048818984,0.0
 0.17674939791945674,1.8135439135329148,3.2469106824173037,-0.12672560151738535,0.5302481937583702,2.9999999999999987,-0.05704992832079557,180.0,-1.8438601173076468,0.0
 0.19701803267023685,1.824907500224695,3.246878136417812,-0.1640981287666246,0.5910540980107104,2.9999999999999947,-0.058573076586271706,180.0,-2.0877568271036955,0.0
 0.21517340960586986,1.8361326669668845,3.2468385607784143,-0.2020021409126334,0.6455202288176095,3.000000000000003,-0.060141725519114786,180.0,-2.3241748557340207,0.0
 0.23171438630896463,1.8472205102623263,3.246792029495321,-0.2404462630552485,0.6951431589268938,3.0000000000000018,-0.06175728458135114,180.0,-2.5564701299530346,1.8633938090227916e-12
 0.24696704481452714,1.8581721266138629,3.246738616564741,-0.27943922892709316,0.7409011344435813,2.9999999999999964,-0.06342120171198753,180.00000000000003,-2.7257094176081194,-1.9587369904162976e-12
 0.26147726725350984,1.8689886125243376,3.246678395982885,-0.318989878880617,0.75,0.6270658905940669,-0.06513496590789628,180.0,-2.816522662322592,0.0
 0.27572081631245077,1.8796710644965928,3.246611441745961,-0.3591071575970277,0.75,0.0,-0.0669001057543782,180.0,-2.892926707643654,0.0
 0.2897871781397621,1.8902205790334718,3.246537827850179,-0.3998001114066359,0.75,0.0,-0.06871819060395848,180.0,-2.9716243999821654,0.0
 0.3036778212123629,1.9006382526378172,3.246457628291749,-0.4410778852926197,0.75,0.0,-0.07059083123904583,180.0,-3.0526855483439346,0.0
