# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.7570485140970302,5.067969559016041,-9.48110885539204,0,3.0,0.1288343784678631,180.0,0.0,0.07173888685084644
 0.09905397154185883,1.7715650060037924,5.065545251418301,-9.48110885539204,0.29716191462557645,2.9999999999999996,0.1288343784678631,-179.99289397834343,2.6400020870574674,0.5158286653981884
 0.14037959820124296,1.7862090044790078,5.063128302743596,-9.372009114762308,0.4211387946037289,3.000000000000001,0.12468784955803988,-179.97157703549698,3.336765259246914,1.1132855785384441
 0.17228919851296476,1.8009794476770697,5.060718672294015,-9.2655342690057,0.5168675955388943,3.0,0.12071741596649115,-179.936052537653,3.840106581578327,1.837238909167635
 0.19935505416369637,1.8158752737523711,5.058316319371642,-9.161598498585278,0.5980651624910891,3.0,0.1169137129039986,-179.88632609454157,4.230295244643748,2.664623699630155
 0.22334363311613342,1.8308954208593051,5.055921203278561,-9.060119727117021,0.6700308993484003,3.000000000000002,0.11326796530953831,-179.82240555854446,4.542771961830627,3.5803229260567813
 0.245158574589927,1.8460388271522656,5.053533283316856,-8.961019422640895,0.7354757237697811,3.000000000000004,0.10977194494273806,-179.74430102345525,4.797460823394374,4.573400057842109
 0.2653352919998767,1.8613044307856452,5.051152518788614,-8.864222411321963,0.7960058759996304,3.000000000000004,0.10641793127414739,-179.65202482288552,5.007073481940256,5.635439470806696
 0.28422171516525274,1.876691169913837,5.0487788689959165,-8.769656702721907,0.8526651454957583,2.9999999999999942,0.10319867542956832,-179.545591528317,5.180389371855084,6.759689097034921
 0.3020588641502767,1.892197982691235,5.046412293240851,-8.677253325695693,0.9061765924508303,3.0,0.10010736681268091,-179.42501794680075,5.32381157034635,7.940565902252817
 0.3190217393604086,1.907823807272232,5.044052750825502,-8.58694617438565,0.957065218081226,3.000000000000003,0.09713760267305607,-179.290323118303,5.442198766426455,9.173347242546543
 0.33524207874909573,1.923567581811221,5.041700201051953,-8.49867186337352,1.0057262362472874,3.0000000000000036,0.09428336013045799,-179.14152831269863,5.539349996330034,10.453966505224145
 0.35082193412791274,1.9394282444625954,5.03935460322229,-8.412369591538047,1.0524658023837383,2.999999999999993,0.09153896971573836,-178.97865702641224,5.618306022328123,11.778871434774608
 0.36584222267455324,1.955404733380749,5.037015916638597,-8.32798101393935,1.0975266680236597,2.9999999999999925,0.08889909197508043,-178.80173497870814,5.681546516068354,13.144922237653981
 0.3803683543341782,1.9714959867200739,5.0346841006029575,-8.245450121216658,1.1411050630025346,2.999999999999996,0.08635869491731661,-178.61079010762845,5.731124502530614,14.549316058879683
 0.3944540708872531,1.9877009426349643,5.03235911441746,-8.16472312594363,1.1833622126617593,3.000000000000008,0.08391303371689056,-178.40585256558197,5.768761184596513,15.989529585056427
 0.4081441453722668,2.004018539279813,5.030040917384185,-8.085748355640247,1.2244324361168004,3.0,0.0815576320106101,-178.1869547145822,5.795914786606572,17.46327448927753
 0.42147632964204734,2.020447714809013,5.027729468805221,-8.008476151693262,1.264428988926142,2.9999999999999916,0.07928826363662299,-177.9541311211374,5.813831721130279,18.968462212190403
 0.4344827909769526,2.0369874073769587,5.02542472798265,-7.932858774204736,1.3034483729308577,3.0,0.07710093734630596,-177.70741855079194,5.8235854644854825,20.50317568296247
 0.4471911924704724,2.0536365551380418,5.023126654218558,-7.858850311990229,1.341573577411417,2.999999999999991,0.0749918811811729,-177.44685596232068,5.82610659245065,22.065646299902816
 0.4596255194335179,2.0703940962466563,5.020835206815029,-7.786406597698142,1.3788765583005538,3.0000000000000133,0.07295752851435545,-177.17248450157678,5.822206383937437,23.654234965668344
 0.4718067211084118,2.087258968857195,5.018550345074149,-7.715485127542546,1.4154201633252355,3.0,0.07099450554747433,-176.88434749499464,5.8125956135153665,25.267416295703008
 0.48375321570502144,2.104230111124052,5.016272028298001,-7.646044985453408,1.4512596471150643,2.9999999999999956,0.06909961869773515,-176.58249044274774,5.797899710531485,26.903765343404093
 0.4954812926918842,2.1213064612016197,5.014000215788672,-7.578046771286185,1.4864438780756526,3.0000000000000093,0.06726984372384566,-176.2669610115638,5.778671107629419,28.561946345836084
 0.5070054367533737,2.138486957244292,5.011734866848244,-7.511452532957897,1.5210163102601213,3.000000000000005,0.06550231551158399,-175.93780902719786,5.755399417927462,30.240703109202023
 0.5183385912569729,2.155770537406462,5.009475940778805,-7.446225702124599,1.555015773770919,3.0000000000000098,0.06379431801785546,-175.5950864665638,5.728519876929262,31.938850738048444
 0.52949237446472,2.1731561398425217,5.007223396882437,-7.382331033316061,1.5884771233941601,3.0,0.06214327523740457,-175.23884744952701,5.698420419544364,33.65526847584888
 0.5404772584342091,2.190642702706866,5.004977194461226,-7.319734546197998,1.6214317753026275,2.99999999999999,0.060546743378220476,-174.8691482303578,5.665447635682994,35.38889347189273
 0.5513027181738143,2.2082291641538876,5.002737292817256,-7.2584034709110705,1.653908154521443,3.0,0.05900240235604366,-174.48604718884866,5.629911837905533,37.13871532645666
 0.5619773568700854,2.225914462337979,5.000503651252614,-7.198306196149569,1.6859320706102563,2.99999999999999,0.057508048805680737,-174.08960482109507,5.5920913757252375,38.903771293997124
 0.5725090117077661,2.2436975354135344,4.998276229069381,-7.13941221995966,1.7175270351232985,3.0000000000000107,0.05606158922318412,-173.67988372994262,5.552236350074377,40.68314204653472
